IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
157.230.32.24,4,3,0.25,205.98,0.00,SIN,443
157.230.23.26,4,4,0.00,310.69,0.00,FRA,443
157.230.23.239,4,4,0.00,351.26,0.00,FRA,443
157.230.22.243,4,4,0.00,355.30,0.00,FRA,443
157.230.29.88,4,4,0.00,363.40,0.00,FRA,443
157.230.31.170,4,1,0.75,376.60,0.00,FRA,443
