IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
8.210.133.81,4,4,0.00,69.01,9.64,HKG,443
8.210.250.14,4,4,0.00,153.06,9.46,HKG,443
8.210.19.98,4,4,0.00,101.61,2.14,HKG,443
8.210.40.146,4,4,0.00,89.11,0.94,HKG,443
8.210.156.104,4,4,0.00,140.82,0.69,HKG,443
