IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
43.198.84.17,4,4,0.00,132.05,0.00,HKG,443
43.198.186.68,4,4,0.00,144.05,0.00,HKG,443
43.198.95.79,4,4,0.00,161.70,0.00,HKG,443
43.198.233.180,4,4,0.00,164.09,0.00,HKG,443
