IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
38.55.107.158,4,4,0.00,92.96,14.89,HKG,443
38.55.107.107,4,4,0.00,99.45,9.95,HKG,443
38.55.107.239,4,4,0.00,102.19,9.89,HKG,443
