IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
13.250.17.35,4,4,0.00,129.08,0.00,SIN,443
122.248.238.214,4,4,0.00,136.15,0.00,SIN,443
18.138.252.84,4,4,0.00,136.15,0.00,SIN,443
18.139.30.198,4,4,0.00,137.97,0.00,SIN,443
54.254.247.156,4,4,0.00,140.18,0.00,SIN,443
3.0.50.69,4,4,0.00,146.08,0.00,SIN,443
18.138.206.30,4,4,0.00,278.34,0.00,SIN,443
46.137.229.208,4,4,0.00,450.65,0.00,SIN,443
