IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
154.41.80.90,4,4,0.00,294.15,0.00,LAX,443
154.41.80.73,4,4,0.00,320.39,0.00,LAX,443
154.41.80.153,4,4,0.00,723.87,0.00,LAX,443
