IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
139.59.123.238,4,4,0.00,109.14,0.00,SIN,443
168.144.47.94,4,4,0.00,109.43,0.00,SIN,443
168.144.33.23,4,4,0.00,118.97,0.00,SIN,443
139.59.127.117,4,4,0.00,122.78,0.00,SIN,443
206.189.95.233,4,4,0.00,132.56,0.00,SIN,443
168.144.44.84,4,4,0.00,159.50,0.00,SIN,443
168.144.47.140,4,4,0.00,180.69,0.00,SIN,443
