IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码,端口
38.55.108.22,4,4,0.00,213.02,0.00,LAX,443
157.230.74.71,4,4,0.00,234.78,0.00,SJC,443
138.2.36.218,4,4,0.00,235.83,0.00,KIX,443
165.154.230.228,4,4,0.00,295.41,0.00,ICN,443
